Sample	theta_A	theta_B	theta_root	tau_root	tau_A	tau_B	Data-ld-ln	Full-ld-ln	Gene-ld-ln
2961	 2.06527	 3.32529	 5.12565	 0.58082	 0.00000	 0.00000	-1316.037275741	-14267.317614579	1106.944857173
2962	 2.63392	 3.32529	 5.12565	 0.58082	 0.00000	 0.00000	-1314.637579426	-14271.646418410	1125.270624149
2963	 3.17122	 3.32529	 5.12565	 0.58082	 0.00000	 0.00000	-1315.580348113	-14268.365824837	1112.562343707
2964	 3.41207	 4.60259	 7.09450	 0.80393	 0.00000	 0.00000	-1318.474397910	-14267.485120645	1082.741141543
2965	 3.41207	 4.60259	 7.09450	 0.80393	 0.00000	 0.00000	-1320.408780925	-14265.547875779	1061.460066532
2966	 4.14377	 4.60259	 7.09450	 0.80393	 0.00000	 0.00000	-1317.927893540	-14267.239514288	1087.960578891
2967	 4.14377	 5.67254	 5.42746	 0.80393	 0.00000	 0.00000	-1320.005671624	-14265.497408384	1065.440692143
2968	 4.14377	 5.67254	 5.42746	 0.80393	 0.00000	 0.00000	-1318.637196343	-14268.260570084	1081.888606659
2969	 4.14377	 5.67254	 5.42746	 0.80393	 0.00000	 0.00000	-1319.277813927	-14263.483951082	1070.705811814
2970	 4.14377	 5.67254	 5.42746	 0.80393	 0.00000	 0.00000	-1319.911654297	-14267.256893409	1068.140350435
2971	 3.63204	 4.56845	 5.42746	 0.80393	 0.00000	 0.00000	-1318.469132469	-14259.229117114	1074.537792423
2972	 3.63204	 3.32559	 5.42746	 0.80393	 0.00000	 0.00000	-1318.847519558	-14263.461516600	1074.986321019
2973	 3.63204	 3.40065	 6.59278	 0.67948	 0.00000	 0.00000	-1316.370330223	-14264.627774205	1100.924471978
2974	 3.63204	 3.40065	 4.58149	 0.67948	 0.00000	 0.00000	-1317.935320673	-14268.951428474	1089.598221749
2975	 3.63204	 3.40065	 6.23980	 0.67948	 0.00000	 0.00000	-1316.835895622	-14274.269438684	1105.910482461
2976	 4.72449	 3.40065	 5.38563	 0.67948	 0.00000	 0.00000	-1318.684612801	-14264.542173986	1077.696045977
2977	 3.83537	 2.76067	 4.37209	 0.55160	 0.00000	 0.00000	-1312.908839469	-14264.485944534	1135.397549844
2978	 4.07692	 3.72365	 5.78151	 0.58634	 0.00000	 0.00000	-1315.309370286	-14262.859177785	1109.765474926
2979	 5.35267	 4.88886	 7.59066	 0.76982	 0.00000	 0.00000	-1319.507990915	-14255.563788608	1060.483879458
2980	 5.35267	 3.99202	 7.59066	 0.76982	 0.00000	 0.00000	-1319.346911662	-14259.506564893	1066.037448270
2981	 6.04472	 2.98751	 9.35046	 0.76982	 0.00000	 0.00000	-1320.505270654	-14258.662676787	1053.609970251
2982	 6.04472	 2.33687	 9.35046	 0.60741	 0.00000	 0.00000	-1317.842113530	-14259.046337839	1080.625202543
2983	 4.55712	 2.95436	 9.35046	 0.60741	 0.00000	 0.00000	-1318.158980235	-14263.312087771	1081.722285422
2984	 4.55712	 2.95436	 7.39127	 0.60741	 0.00000	 0.00000	-1317.848341078	-14264.165741781	1085.682331004
2985	 4.55712	 4.23888	 9.21389	 0.60741	 0.00000	 0.00000	-1320.015628938	-14269.588037536	1069.431748154
2986	 2.79292	 3.54883	 7.71395	 0.50853	 0.00000	 0.00000	-1316.912118663	-14263.857972040	1094.736785407
2987	 2.97170	 3.77600	 6.75686	 0.54108	 0.00000	 0.00000	-1319.390418039	-14266.068284814	1072.164104421
2988	 2.97170	 2.82325	 5.91084	 0.54108	 0.00000	 0.00000	-1316.712005948	-14263.087990125	1095.967930649
2989	 4.70929	 3.59412	 5.97016	 0.68881	 0.00000	 0.00000	-1318.192923540	-14262.036222082	1080.106986677
2990	 5.76214	 4.39764	 7.30489	 0.84281	 0.00000	 0.00000	-1322.398481440	-14255.802976970	1031.818162565
2991	 4.09753	 4.39764	 7.30489	 0.84281	 0.00000	 0.00000	-1320.523391088	-14260.474132582	1055.240221700
2992	 4.99541	 5.36129	 8.90560	 1.02749	 0.00000	 0.00000	-1322.074979200	-14264.821750614	1044.071958617
2993	 3.88381	 4.16827	 5.84132	 0.92639	 0.00000	 0.00000	-1320.174474648	-14263.293504169	1061.548757687
2994	 4.49153	 3.57101	 6.30929	 0.92639	 0.00000	 0.00000	-1318.947143612	-14258.534049648	1069.062613529
2995	 4.49153	 5.15066	 6.30929	 0.92639	 0.00000	 0.00000	-1317.124736902	-14255.332965412	1084.085596390
2996	 4.56464	 4.36761	 5.35010	 1.00200	 0.00000	 0.00000	-1319.873706461	-14262.725776472	1063.988711860
2997	 4.10536	 4.36761	 5.35010	 1.00200	 0.00000	 0.00000	-1317.456774273	-14263.513093502	1088.945350771
2998	 3.90968	 3.62213	 5.09509	 0.95424	 0.00000	 0.00000	-1317.959762091	-14269.873190723	1090.275569809
2999	 3.90968	 4.32411	 5.09509	 1.06984	 0.00000	 0.00000	-1318.319342036	-14267.505041191	1084.311620835
3000	 3.90968	 4.32411	 6.77650	 1.06984	 0.00000	 0.00000	-1317.832532453	-14266.383436535	1088.058112008
3001	 3.90968	 4.32411	 6.77650	 1.06984	 0.00000	 0.00000	-1317.098095556	-14262.373781875	1091.392826316
3002	 3.90968	 5.35916	 6.77650	 0.87702	 0.00000	 0.00000	-1317.091166367	-14263.035518140	1092.123854472
3003	 3.90968	 5.35916	 6.77650	 0.87702	 0.00000	 0.00000	-1319.295168208	-14264.531994155	1071.580312074
3004	 3.51262	 7.43275	 6.37041	 0.82446	 0.00000	 0.00000	-1319.323597753	-14264.173552458	1070.937574926
3005	 3.51262	 7.43275	 6.37041	 0.82446	 0.00000	 0.00000	-1321.364623516	-14271.906537059	1058.260301902
3006	 3.51262	 7.43275	 5.27732	 0.82446	 0.00000	 0.00000	-1318.828244817	-14263.091850870	1074.809402705
3007	 4.05053	 6.26726	 6.08546	 0.95072	 0.00000	 0.00000	-1322.530001161	-14268.768183142	1043.468171528
3008	 3.58400	 6.23339	 6.05257	 0.69746	 0.00000	 0.00000	-1315.970927255	-14263.713853245	1104.004580693
3009	 4.58510	 7.97453	 7.74320	 0.89228	 0.00000	 0.00000	-1323.519427711	-14267.418903277	1032.224626169
3010	 3.29980	 5.02891	 5.57261	 0.64215	 0.00000	 0.00000	-1318.898139392	-14262.936772615	1073.955378692
3011	 4.25066	 7.32413	 8.00596	 0.88237	 0.00000	 0.00000	-1321.611030525	-14264.503032498	1048.392727247
3012	 3.45487	 5.05054	 6.66553	 0.88237	 0.00000	 0.00000	-1321.046865765	-14262.088345357	1051.619687709
3013	 5.11870	 5.64997	 7.45664	 0.98709	 0.00000	 0.00000	-1319.096059594	-14252.215878059	1061.255282120
3014	 3.59302	 3.96594	 5.23412	 0.69288	 0.00000	 0.00000	-1316.194522249	-14265.392592226	1103.447369737
3015	 4.32885	 4.77814	 6.30603	 0.83478	 0.00000	 0.00000	-1319.332615153	-14261.784697757	1068.458546228
3016	 4.88190	 3.69676	 6.30603	 0.83478	 0.00000	 0.00000	-1318.241935945	-14262.089278914	1079.669919464
3017	 6.95065	 4.04367	 8.97826	 1.18852	 0.00000	 0.00000	-1322.314624114	-14259.456620230	1036.310379086
3018	 6.03770	 4.43907	 7.79898	 1.03241	 0.00000	 0.00000	-1321.397476130	-14269.825743086	1055.850981781
3019	 6.03770	 3.78119	 7.79898	 1.03241	 0.00000	 0.00000	-1318.393983534	-14259.786506207	1075.846670872
3020	 6.03770	 5.02198	 7.79898	 1.03241	 0.00000	 0.00000	-1320.113711280	-14258.993910434	1057.856797637
3021	 7.26223	 6.04052	 9.38073	 1.24180	 0.00000	 0.00000	-1322.122060371	-14260.533445079	1039.312841367
3022	 5.16113	 7.23043	 9.00955	 1.24180	 0.00000	 0.00000	-1323.085203945	-14262.206837278	1031.354797826
3023	 3.54165	 4.96164	 4.28044	 0.71424	 0.00000	 0.00000	-1315.348076316	-14276.480659977	1122.999896814
3024	 4.95481	 6.94138	 8.00702	 0.99923	 0.00000	 0.00000	-1318.978551907	-14261.765589426	1071.980070352
3025	 3.91073	 5.47869	 6.31978	 0.78867	 0.00000	 0.00000	-1318.135581931	-14277.299147977	1095.943328669
3026	 4.40375	 6.16939	 5.48926	 0.88810	 0.00000	 0.00000	-1317.648882879	-14265.998850251	1089.510021461
3027	 4.86830	 6.82019	 6.06832	 0.98178	 0.00000	 0.00000	-1319.475022881	-14264.323505551	1069.573276745
3028	 4.86830	 6.82019	 6.06832	 0.98178	 0.00000	 0.00000	-1321.422086554	-14266.427373919	1052.206508378
3029	 3.93542	 5.48678	 7.63684	 0.85941	 0.00000	 0.00000	-1318.501508096	-14265.094945786	1080.079864827
3030	 4.98919	 5.48678	 6.37037	 0.85941	 0.00000	 0.00000	-1321.381040002	-14271.937322639	1058.126922616
3031	 3.91737	 4.30806	 4.61036	 0.67478	 0.00000	 0.00000	-1318.011297910	-14267.764137477	1087.651158372
3032	 6.88720	 5.71050	 6.11121	 0.89445	 0.00000	 0.00000	-1319.396181954	-14257.756761740	1063.794942196
3033	 5.11229	 5.71050	 6.11121	 0.89445	 0.00000	 0.00000	-1320.336592462	-14263.373490061	1060.007565444
3034	 4.97815	 4.35440	 5.16098	 0.81305	 0.00000	 0.00000	-1320.723011444	-14266.562892423	1059.332777984
3035	 4.97815	 4.35440	 5.16098	 0.81305	 0.00000	 0.00000	-1319.368663293	-14262.077437762	1068.390804832
3036	 4.29933	 3.76063	 4.45723	 0.85324	 0.00000	 0.00000	-1317.986157539	-14256.189282724	1076.327707330
3037	 5.11750	 4.47629	 7.63110	 1.01562	 0.00000	 0.00000	-1319.977723275	-14255.841767384	1056.064534631
3038	 5.11750	 4.47629	 7.63110	 1.01562	 0.00000	 0.00000	-1319.094647870	-14254.218522632	1063.272043930
3039	 7.34493	 4.47629	 7.63110	 1.01562	 0.00000	 0.00000	-1320.136561938	-14253.381405024	1052.015785640
3040	 4.48869	 2.73558	 4.66358	 0.62067	 0.00000	 0.00000	-1313.023887705	-14264.309164521	1134.070287469
3041	 4.80704	 2.92960	 4.99433	 0.71960	 0.00000	 0.00000	-1315.276366455	-14258.293201028	1105.529536479
3042	 4.80704	 3.33242	 4.99433	 0.71960	 0.00000	 0.00000	-1314.189687206	-14255.033331722	1113.136459664
3043	 6.03216	 4.18172	 6.26718	 0.90299	 0.00000	 0.00000	-1317.557601199	-14256.447670408	1080.871658420
3044	 4.81268	 3.94752	 5.00019	 0.82886	 0.00000	 0.00000	-1317.209797241	-14260.141009052	1088.043036638
3045	 3.69142	 3.94752	 6.68920	 0.82886	 0.00000	 0.00000	-1318.035430582	-14260.455090791	1080.100784972
3046	 3.69142	 2.60335	 6.68920	 0.82886	 0.00000	 0.00000	-1315.683397195	-14265.948135432	1109.114163482
3047	 3.69142	 2.60335	 6.68920	 0.82886	 0.00000	 0.00000	-1315.679189034	-14262.601959103	1105.810068763
3048	 3.69142	 3.17440	 4.60111	 0.92114	 0.00000	 0.00000	-1314.495052875	-14260.976103968	1116.025575215
3049	 4.96181	 3.33308	 6.18456	 1.23815	 0.00000	 0.00000	-1317.962248548	-14253.130114817	1073.507629339
3050	 4.69413	 3.15326	 5.85091	 1.17135	 0.00000	 0.00000	-1317.417386706	-14259.910997559	1085.737130494
3051	 4.69413	 3.15326	 7.61150	 1.17135	 0.00000	 0.00000	-1317.852260536	-14254.795825190	1076.273219833
3052	 4.69413	 3.15326	 7.61150	 0.96474	 0.00000	 0.00000	-1315.102416607	-14261.042383775	1110.018217704
3053	 3.39449	 2.28023	 5.50414	 0.69763	 0.00000	 0.00000	-1311.963970880	-14258.452921170	1138.813212374
3054	 3.27020	 3.35718	 6.39725	 0.68570	 0.00000	 0.00000	-1315.423205379	-14263.978979444	1109.746925650
3055	 3.27020	 3.35718	 6.39725	 0.68570	 0.00000	 0.00000	-1315.686677304	-14263.468638195	1106.601865158
3056	 3.27020	 4.03633	 6.39725	 0.60175	 0.00000	 0.00000	-1315.870733462	-14262.783035503	1104.075700887
3057	 3.11398	 5.23952	 8.30422	 0.78113	 0.00000	 0.00000	-1319.551770998	-14263.841152229	1068.323442249
3058	 2.34408	 3.94410	 6.25108	 0.58800	 0.00000	 0.00000	-1313.983994498	-14267.507264614	1127.667319637
3059	 2.34408	 4.95326	 5.68697	 0.58800	 0.00000	 0.00000	-1315.632349074	-14276.545247895	1120.221757151
3060	 2.81767	 7.63839	 6.83593	 0.70680	 0.00000	 0.00000	-1319.113698000	-14268.831083229	1077.694103232
3061	 2.81767	 7.63839	 6.83593	 0.70680	 0.00000	 0.00000	-1318.760806624	-14257.250601143	1069.642534906
3062	 2.81767	 7.63839	 6.83593	 0.70680	 0.00000	 0.00000	-1317.602455687	-14268.789356018	1092.764799150
3063	 2.82650	 7.66235	 6.85737	 0.70901	 0.00000	 0.00000	-1318.058263362	-14271.130271700	1090.547638077
3064	 2.21095	 6.36190	 6.85737	 0.70901	 0.00000	 0.00000	-1320.817689268	-14270.944115633	1062.767222957
3065	 2.56376	 6.36190	 7.69134	 0.70901	 0.00000	 0.00000	-1316.596594852	-14267.157602697	1101.191654177
3066	 2.56376	 6.36190	 6.20252	 0.70901	 0.00000	 0.00000	-1315.749193213	-14265.491067699	1107.999135572
3067	 3.37456	 6.36190	 4.70432	 0.70901	 0.00000	 0.00000	-1317.475926863	-14271.889300377	1097.130031748
3068	 3.37456	 7.68500	 5.81855	 0.70901	 0.00000	 0.00000	-1319.203383896	-14267.364294489	1075.330455531
3069	 3.37456	 7.68500	 5.81855	 0.70901	 0.00000	 0.00000	-1318.695876981	-14265.812287159	1078.853517346
3070	 3.37456	 7.68500	 5.81855	 0.70901	 0.00000	 0.00000	-1319.499156429	-14274.575737951	1079.584173661
3071	 3.37456	 6.49984	 5.81855	 0.70901	 0.00000	 0.00000	-1317.327356981	-14263.407586316	1090.134016507
3072	 3.37456	 6.49984	 5.15151	 0.70901	 0.00000	 0.00000	-1317.345052273	-14260.354252194	1086.903729466
3073	 3.65451	 7.78011	 6.60149	 0.90858	 0.00000	 0.00000	-1320.171827423	-14257.756174098	1056.037899865
3074	 2.23740	 5.99152	 5.08386	 0.69970	 0.00000	 0.00000	-1315.289787111	-14256.077774340	1103.179903232
3075	 2.75451	 5.99152	 6.03303	 0.69970	 0.00000	 0.00000	-1317.290663616	-14261.389446062	1088.482809899
3076	 2.75451	 5.99152	 6.03303	 0.69970	 0.00000	 0.00000	-1315.985764952	-14269.579312304	1109.721662781
3077	 2.75451	 5.99152	 6.03303	 0.84695	 0.00000	 0.00000	-1318.501260255	-14263.545614947	1078.533012396
3078	 2.70167	 5.99152	 6.03303	 1.06822	 0.00000	 0.00000	-1317.684345926	-14255.112932475	1078.269473218
3079	 3.43868	 5.99152	 6.03303	 1.06822	 0.00000	 0.00000	-1317.750051784	-14258.840875365	1081.340357520
3080	 2.75003	 6.80983	 5.41971	 0.85429	 0.00000	 0.00000	-1315.565416902	-14259.058806917	1103.404637898
3081	 3.31875	 4.71507	 4.20949	 0.66353	 0.00000	 0.00000	-1313.455045658	-14261.777939887	1127.227483311
3082	 2.39419	 6.31357	 5.61174	 0.66353	 0.00000	 0.00000	-1315.697641162	-14267.749491432	1110.773079815
3083	 3.08424	 6.31357	 5.25347	 0.66353	 0.00000	 0.00000	-1317.389266889	-14255.787439099	1081.894770214
3084	 4.28511	 7.48792	10.23986	 0.92188	 0.00000	 0.00000	-1321.424281417	-14256.264468372	1042.021654205
3085	 2.95921	 4.17148	 7.07144	 0.63663	 0.00000	 0.00000	-1316.341991964	-14251.708984776	1088.289065132
3086	 3.37458	 4.17148	 5.26946	 0.63663	 0.00000	 0.00000	-1316.225298054	-14250.424483088	1088.171502544
3087	 3.88320	 5.79005	 7.31406	 0.88365	 0.00000	 0.00000	-1319.926182916	-14253.949344362	1054.687515204
3088	 3.88320	 5.79005	 7.31406	 0.88365	 0.00000	 0.00000	-1320.367529453	-14255.359121122	1051.683826589
3089	 3.85364	 4.65056	 7.31406	 0.73745	 0.00000	 0.00000	-1318.989649590	-14266.139654395	1076.243158495
3090	 3.32048	 4.65056	 7.31406	 0.73745	 0.00000	 0.00000	-1316.258539787	-14255.739290653	1093.153892778
3091	 3.66346	 5.40621	 8.51789	 1.09844	 0.00000	 0.00000	-1321.647017627	-14255.684700431	1039.214524163
3092	 3.66346	 5.40621	 6.45735	 1.09844	 0.00000	 0.00000	-1320.352075213	-14262.705015588	1059.184263461
3093	 2.80265	 4.13590	 4.25893	 0.84034	 0.00000	 0.00000	-1315.101266931	-14262.630125347	1111.617456033
3094	 5.28061	 3.93231	 6.05011	 1.01899	 0.00000	 0.00000	-1316.842190295	-14258.509284314	1090.087381365
3095	 5.28061	 3.93231	 6.05011	 1.01899	 0.00000	 0.00000	-1318.781857747	-14262.012834319	1074.194256850
3096	 4.47075	 3.93231	 6.05011	 1.01899	 0.00000	 0.00000	-1316.790272960	-14258.809202125	1090.906472521
3097	 5.00096	 5.47774	 6.63069	 1.41947	 0.00000	 0.00000	-1321.408293825	-14258.433585893	1044.350647648
3098	 3.98959	 4.66001	 5.32170	 0.97470	 0.00000	 0.00000	-1316.711550475	-14263.916589525	1096.801084775
3099	 3.98959	 4.66001	 4.21399	 0.97470	 0.00000	 0.00000	-1317.177824420	-14267.604087336	1095.825843134
3100	 5.29155	 6.18076	 5.58917	 1.45753	 0.00000	 0.00000	-1321.281310502	-14262.413235919	1049.600130894
3101	 5.29155	 4.58067	 5.58917	 1.45753	 0.00000	 0.00000	-1320.142896232	-14261.358607971	1059.929645648
3102	 5.29155	 5.33395	 5.58917	 1.45753	 0.00000	 0.00000	-1320.403974385	-14268.890861683	1064.851117837
3103	 5.29155	 5.33395	 6.90033	 1.45753	 0.00000	 0.00000	-1319.933390674	-14266.649239170	1067.315332430
3104	 5.29155	 6.80235	 5.43826	 1.63077	 0.00000	 0.00000	-1320.405547594	-14255.470297280	1051.414821343
3105	 5.29155	 5.59835	 5.43826	 1.55891	 0.00000	 0.00000	-1318.660574249	-14263.145226872	1076.539484385
3106	 5.29155	 4.70214	 5.43826	 1.55891	 0.00000	 0.00000	-1319.192515057	-14268.672745461	1076.747594890
3107	 5.29155	 6.07468	 5.43826	 1.47793	 0.00000	 0.00000	-1319.665100835	-14268.937392567	1072.286384212
3108	 4.53007	 5.20051	 4.65568	 1.26525	 0.00000	 0.00000	-1318.962236168	-14269.979872796	1080.357511119
3109	 6.07361	 5.20051	 4.29031	 1.26525	 0.00000	 0.00000	-1318.847484624	-14275.564073029	1087.089226787
3110	 6.77836	 5.80395	 4.78813	 1.41207	 0.00000	 0.00000	-1321.204270191	-14264.145617869	1052.102915960
3111	 6.77836	 5.80395	 4.38745	 1.25261	 0.00000	 0.00000	-1317.134494766	-14269.334081410	1097.989133752
3112	 6.77836	 5.80395	 4.38745	 1.25261	 0.00000	 0.00000	-1321.535299178	-14277.357671134	1062.004679358
3113	 5.04007	 5.80395	 4.38745	 1.25261	 0.00000	 0.00000	-1320.712051349	-14277.092327928	1069.971814441
3114	 5.04007	 5.80395	 4.38745	 1.25261	 0.00000	 0.00000	-1319.876157232	-14277.903565117	1079.141992801
3115	 5.04007	 5.80395	 4.38745	 1.25261	 0.00000	 0.00000	-1319.533257598	-14280.678312420	1085.345736440
3116	 5.95603	 5.80395	 3.78654	 1.25261	 0.00000	 0.00000	-1320.854315965	-14280.956254108	1072.413094455
3117	 7.85019	 5.80395	 3.78654	 1.36215	 0.00000	 0.00000	-1321.327099537	-14275.557222734	1062.286227360
3118	 6.65858	 5.80395	 3.78654	 1.27410	 0.00000	 0.00000	-1321.158460383	-14283.831158332	1072.246554497
3119	 7.88526	 6.87319	 4.48412	 1.50882	 0.00000	 0.00000	-1321.603888524	-14273.184656590	1057.145771352
3120	 6.10511	 5.56877	 4.48412	 1.40135	 0.00000	 0.00000	-1319.829732920	-14271.944752098	1073.647422899
3121	 4.83081	 5.45914	 3.54817	 1.10885	 0.00000	 0.00000	-1317.859321277	-14275.216736599	1096.623523833
3122	 4.83081	 6.82781	 3.54817	 1.28459	 0.00000	 0.00000	-1320.352161937	-14270.557937505	1067.036318136
3123	 3.52664	 5.98897	 2.59027	 0.93779	 0.00000	 0.00000	-1316.275851244	-14280.399316312	1117.640803873
3124	 5.36393	 5.98897	 2.59027	 0.93779	 0.00000	 0.00000	-1317.667025778	-14277.432480709	1100.762222932
3125	 4.57315	 7.93325	 3.28239	 0.93779	 0.00000	 0.00000	-1317.722675680	-14286.612944490	1109.386187693
3126	 4.57315	 7.93325	 3.28239	 0.93779	 0.00000	 0.00000	-1317.706184337	-14273.020951972	1095.959108599
3127	 4.57315	 5.70541	 3.28239	 0.93779	 0.00000	 0.00000	-1316.813864828	-14270.367264573	1102.228616290
3128	 3.84647	 4.97560	 3.28239	 0.93779	 0.00000	 0.00000	-1315.960901712	-14263.393114327	1103.784097209
3129	 4.92095	 6.36549	 4.19930	 1.19975	 0.00000	 0.00000	-1318.336584850	-14266.803432687	1083.437584183
3130	 4.92095	 6.36549	 4.19930	 1.19975	 0.00000	 0.00000	-1318.918923413	-14265.653941774	1076.464707641
3131	 6.21556	 6.36549	 5.47503	 1.29834	 0.00000	 0.00000	-1319.383746894	-14265.658695575	1071.821226636
3132	 6.21556	 6.36549	 5.47503	 1.29834	 0.00000	 0.00000	-1320.140356424	-14261.166086225	1059.762521981
3133	 3.32250	 4.92647	 4.23731	 0.87184	 0.00000	 0.00000	-1315.200659752	-14263.976396104	1111.969798586
3134	 6.43634	 7.29429	 6.27390	 1.29088	 0.00000	 0.00000	-1320.307191250	-14258.680167084	1055.608254583
3135	 5.17335	 6.45969	 6.27390	 1.14945	 0.00000	 0.00000	-1320.832913946	-14276.496841415	1068.167701958
3136	 3.98529	 6.11953	 4.83311	 0.88548	 0.00000	 0.00000	-1317.010153232	-14265.885187939	1095.783655619
3137	 4.63873	 4.64432	 3.66801	 0.67202	 0.00000	 0.00000	-1316.097749863	-14271.606613916	1110.629115290
3138	 4.63873	 6.07807	 3.66801	 0.67202	 0.00000	 0.00000	-1317.220659537	-14264.609079307	1092.402483936
3139	 4.63873	 7.10414	 3.66801	 0.67202	 0.00000	 0.00000	-1316.681484892	-14269.892001583	1103.077152665
3140	 4.63873	 7.10414	 3.66801	 0.67202	 0.00000	 0.00000	-1317.776879670	-14265.890504399	1088.121707698
3141	 4.63873	 7.10414	 3.66801	 0.67202	 0.00000	 0.00000	-1316.946605680	-14269.048770277	1099.582713478
3142	 4.63873	 5.77594	 4.25860	 0.67202	 0.00000	 0.00000	-1317.408165412	-14267.586913358	1093.505259235
3143	 4.63873	 8.93013	 4.25860	 0.67202	 0.00000	 0.00000	-1317.868863276	-14263.765499844	1085.076867081
3144	 4.63873	 6.89253	 4.25860	 0.84322	 0.00000	 0.00000	-1321.521058881	-14266.622098514	1051.411509706
3145	 5.40831	 8.03602	 4.96511	 0.98312	 0.00000	 0.00000	-1321.117611365	-14262.588492966	1051.412379316
3146	 4.46903	 6.64038	 4.10280	 0.74737	 0.00000	 0.00000	-1316.257827551	-14266.525843118	1103.947567612
3147	 4.46903	 6.64038	 4.10280	 0.74737	 0.00000	 0.00000	-1318.366538564	-14274.187333899	1090.521948256
3148	 3.70407	 5.75436	 4.10280	 0.74737	 0.00000	 0.00000	-1317.318737053	-14281.159886770	1107.972516244
3149	 3.46129	 5.37720	 5.94937	 0.80879	 0.00000	 0.00000	-1319.382407623	-14266.851008126	1073.026931894
3150	 2.76376	 7.70440	 5.94937	 0.82285	 0.00000	 0.00000	-1316.469189207	-14258.708569657	1094.016677582
3151	 2.76376	 8.71120	 5.94937	 0.82285	 0.00000	 0.00000	-1319.682025921	-14262.094514346	1065.274255138
3152	 2.08877	 6.27381	 5.94937	 0.82285	 0.00000	 0.00000	-1318.253498911	-14266.210903230	1083.675914120
3153	 2.67378	 6.27381	 4.55051	 0.82285	 0.00000	 0.00000	-1313.776170764	-14261.102299594	1123.340591957
3154	 2.67378	 4.57986	 4.55051	 0.77119	 0.00000	 0.00000	-1313.913623172	-14262.215299516	1123.079067793
3155	 2.09159	 3.65729	 4.55051	 0.74660	 0.00000	 0.00000	-1312.488307644	-14265.366295676	1140.483219241
3156	 2.09159	 4.69029	 4.55051	 0.74660	 0.00000	 0.00000	-1312.708844282	-14269.500671294	1142.412228477
3157	 2.09159	 4.69029	 4.55051	 0.74660	 0.00000	 0.00000	-1312.044361404	-14264.408106704	1143.964492662
3158	 2.79085	 6.03503	 9.66267	 1.12761	 0.00000	 0.00000	-1319.862564766	-14266.998498295	1068.372850639
3159	 2.79085	 6.03503	 9.66267	 0.99502	 0.00000	 0.00000	-1318.555493193	-14266.093568235	1080.538636304
3160	 2.79085	 6.03503	 9.66267	 0.99502	 0.00000	 0.00000	-1319.609517330	-14268.648393198	1072.553219895
3161	 2.79085	 7.87120	 9.66267	 0.99502	 0.00000	 0.00000	-1319.424875822	-14258.170836154	1063.922077931
3162	 2.16246	 6.09891	 9.01723	 0.77098	 0.00000	 0.00000	-1316.385717068	-14265.699499733	1101.842329056
3163	 1.46691	 4.13722	 7.93124	 0.61506	 0.00000	 0.00000	-1315.591686074	-14262.481501524	1106.564640787
3164	 2.16503	 6.10616	11.70577	 0.85951	 0.00000	 0.00000	-1316.958346874	-14252.022450102	1082.438981365
3165	 2.16503	 6.10616	11.70577	 0.71340	 0.00000	 0.00000	-1317.911601486	-14258.414089771	1079.298074910
3166	 1.73600	 6.35932	 9.38614	 0.68708	 0.00000	 0.00000	-1320.553627804	-14263.619253686	1058.082975648
3167	 1.05288	 3.85691	 5.69266	 0.41671	 0.00000	 0.00000	-1309.302388401	-14272.412231206	1179.388347192
3168	 1.05288	 3.02222	 5.69266	 0.41671	 0.00000	 0.00000	-1309.637587590	-14268.865940355	1172.490064457
3169	 1.05288	 3.92049	 5.69266	 0.41671	 0.00000	 0.00000	-1310.030617060	-14261.759577676	1161.453407077
3170	 1.05288	 3.92049	 5.69266	 0.41671	 0.00000	 0.00000	-1312.689129028	-14270.898913952	1144.007623676
3171	 1.99829	 6.13445	 9.10720	 0.65204	 0.00000	 0.00000	-1317.927782547	-14262.098097866	1082.820272392
3172	 3.00403	 6.13445	 9.10720	 0.65204	 0.00000	 0.00000	-1321.579842193	-14268.097485505	1052.299063573
3173	 2.15242	 5.14242	 6.52541	 0.46719	 0.00000	 0.00000	-1317.172738749	-14269.533341663	1097.805954169
3174	 2.57087	 6.14214	 7.79399	 0.55802	 0.00000	 0.00000	-1318.113975467	-14262.240587042	1081.100832375
3175	 2.10332	 5.02512	 6.37657	 0.45654	 0.00000	 0.00000	-1314.896152537	-14261.319535098	1112.358009725
3176	 2.78223	 3.61523	 6.37657	 0.45654	 0.00000	 0.00000	-1315.836635582	-14264.920891583	1106.554535768
3177	 3.21119	 3.61523	 6.37657	 0.45654	 0.00000	 0.00000	-1316.058435965	-14269.541176418	1108.956816770
3178	 3.21119	 3.61523	 6.37657	 0.45654	 0.00000	 0.00000	-1317.480379398	-14272.269568216	1097.465774238
3179	 4.05094	 4.56063	 8.04407	 0.70805	 0.00000	 0.00000	-1322.513224414	-14269.067823333	1043.935579190
3180	 4.05094	 6.34740	 8.04407	 0.70805	 0.00000	 0.00000	-1321.958536941	-14262.255643739	1042.670274332
3181	 3.60666	 4.70524	 8.04407	 0.70805	 0.00000	 0.00000	-1322.380467237	-14271.161749342	1047.357076975
3182	 3.60666	 4.70524	 8.04407	 0.70805	 0.00000	 0.00000	-1320.712417956	-14272.728019955	1065.603840399
3183	 3.40754	 3.89402	 6.65720	 0.58598	 0.00000	 0.00000	-1316.361560937	-14261.042337266	1097.426727895
3184	 4.68380	 3.89402	 5.37537	 0.58598	 0.00000	 0.00000	-1317.068225608	-14264.943985027	1094.261728944
